case_id,denomination,security_thread,watermark,serial_valid,brightness,blur,risk_label
CC-01149,200,True,False,False,0.729,0.787,1
CC-01150,500,True,False,False,0.551,0.139,0
CC-01151,2000,True,True,True,0.685,0.105,0
CC-01152,100,True,True,False,0.536,0.035,0
CC-01153,100,True,True,True,0.504,0.632,0
CC-01154,500,False,True,True,0.467,0.61,0
CC-01155,200,True,False,True,0.374,0.218,0
CC-01156,2000,True,True,True,0.683,0.861,1
CC-01157,500,False,True,True,0.357,0.597,0
CC-01158,500,False,True,True,0.381,0.988,0
CC-01159,500,False,True,False,0.784,0.374,0
CC-01160,100,False,True,True,0.339,0.484,0
CC-01161,200,True,False,True,0.356,0.521,0
CC-01162,100,True,True,True,0.317,0.281,1
CC-01163,200,True,True,True,0.687,0.289,0
CC-01164,500,True,True,True,0.627,0.496,0
CC-01165,100,True,True,True,0.468,0.182,1
CC-01166,100,True,True,True,0.455,0.705,1
CC-01167,200,True,True,True,0.345,0.671,1
CC-01168,2000,False,True,True,0.64,0.692,0
CC-01169,100,True,True,False,0.705,0.974,1
CC-01170,2000,True,True,True,0.731,0.466,0
CC-01171,200,True,False,True,0.402,0.002,1
CC-01172,2000,False,True,True,0.474,0.248,0
CC-01173,500,True,False,True,0.504,0.06,1
CC-01174,2000,False,True,True,0.567,0.903,0
CC-01175,200,True,True,True,0.506,0.685,0
CC-01176,100,True,True,True,0.693,0.154,0
CC-01177,500,True,True,True,0.798,0.206,0
CC-01178,2000,True,False,True,0.394,0.504,0
CC-01179,100,True,True,True,0.792,0.619,0
CC-01180,500,True,True,True,0.359,0.141,0
CC-01181,100,True,True,True,0.33,0.466,1
CC-01182,2000,True,True,False,0.524,0.328,0
CC-01183,100,True,True,False,0.527,0.069,1
CC-01184,500,True,True,False,0.762,0.235,0
CC-01185,2000,False,True,False,0.435,0.772,1
CC-01186,200,True,True,True,0.642,0.288,0
CC-01187,2000,False,True,True,0.454,0.506,0
CC-01188,2000,False,True,True,0.592,0.699,0
CC-01189,500,True,True,True,0.375,0.538,0
CC-01190,500,True,True,True,0.565,0.006,0
CC-01191,200,True,True,False,0.444,0.66,0
CC-01192,2000,True,True,True,0.68,0.781,0
CC-01193,500,True,True,True,0.494,0.114,1
CC-01194,2000,True,True,True,0.479,0.531,1
CC-01195,2000,False,True,False,0.453,0.92,0
CC-01196,500,True,True,True,0.625,0.047,0
CC-01197,100,True,True,False,0.702,0.083,0
CC-01198,100,True,True,True,0.667,0.375,0
CC-01199,100,True,True,True,0.75,0.571,1
CC-01200,200,True,False,False,0.638,0.782,1
CC-01201,2000,False,True,True,0.602,0.713,0
CC-01202,100,False,True,True,0.556,0.66,0
CC-01203,100,True,True,False,0.348,0.358,0
CC-01204,200,True,False,True,0.32,0.723,1
CC-01205,200,False,True,True,0.732,0.56,1
CC-01206,200,True,True,True,0.791,0.037,0
CC-01207,100,True,True,True,0.51,0.506,1
CC-01208,100,True,True,True,0.467,0.88,0
CC-01209,2000,True,True,True,0.396,0.026,1
CC-01210,2000,False,True,True,0.368,0.8,1
CC-01211,500,True,True,True,0.441,0.159,0
CC-01212,500,True,True,False,0.612,0.264,0
CC-01213,100,False,False,True,0.391,0.152,0
CC-01214,200,True,True,True,0.522,0.673,0
CC-01215,100,True,False,False,0.683,0.106,0
CC-01216,100,False,True,False,0.33,0.533,0
CC-01217,100,True,True,True,0.416,0.704,0
CC-01218,500,True,True,True,0.425,0.769,1
CC-01219,500,False,True,True,0.597,0.976,0
CC-01220,100,True,True,True,0.439,0.879,1
CC-01221,2000,True,False,True,0.666,0.32,0
CC-01222,2000,False,True,True,0.472,0.326,1
CC-01223,500,True,False,True,0.489,0.761,0
CC-01224,2000,False,True,True,0.527,0.918,0
CC-01225,2000,True,True,True,0.672,0.872,0
CC-01226,200,True,True,True,0.769,0.126,0
CC-01227,100,True,True,True,0.675,0.351,0
CC-01228,500,False,True,True,0.78,0.091,0
CC-01229,500,False,True,True,0.731,0.595,0
CC-01230,500,False,True,True,0.473,0.506,0
CC-01231,100,True,True,True,0.699,0.526,0
CC-01232,2000,True,True,True,0.477,0.347,0
CC-01233,100,True,True,True,0.681,0.71,1
CC-01234,100,True,True,True,0.539,0.047,0
CC-01235,100,True,True,True,0.584,0.538,0
CC-01236,200,True,True,False,0.486,0.987,1
CC-01237,500,False,True,True,0.786,0.214,1
CC-01238,2000,False,True,True,0.624,0.682,0
CC-01239,500,True,True,True,0.631,0.317,0
CC-01240,2000,False,False,True,0.77,0.202,1
CC-01241,100,True,True,True,0.747,0.919,0
CC-01242,200,True,False,True,0.711,0.688,0
CC-01243,100,False,True,True,0.39,0.942,1
CC-01244,500,True,True,True,0.77,0.619,1
CC-01245,100,True,True,True,0.755,0.692,0
CC-01246,200,True,True,True,0.478,0.555,0
CC-01247,100,True,True,False,0.605,0.323,0
CC-01248,2000,True,True,True,0.353,0.753,0
CC-01249,2000,True,False,True,0.637,0.843,1
CC-01250,100,True,True,False,0.451,0.424,1
CC-01251,2000,True,True,True,0.635,0.634,0
CC-01252,2000,True,True,True,0.678,0.81,0
CC-01253,2000,True,True,False,0.455,0.505,0
CC-01254,200,True,True,False,0.767,0.361,1
CC-01255,200,True,True,True,0.781,0.885,0
CC-01256,200,True,True,True,0.496,0.713,0
CC-01257,2000,True,True,True,0.507,0.545,0
CC-01258,200,False,False,True,0.715,0.56,0
CC-01259,200,True,True,True,0.362,0.402,1
CC-01260,500,True,False,True,0.572,0.99,0
CC-01261,100,False,True,True,0.79,0.096,1
CC-01262,2000,True,True,True,0.473,0.939,1
CC-01263,500,True,True,True,0.797,0.765,0
CC-01264,2000,True,False,True,0.54,0.073,1
CC-01265,2000,True,False,True,0.678,0.127,0
CC-01266,200,True,True,True,0.751,0.032,1
CC-01267,2000,True,False,True,0.521,0.713,0
CC-01268,200,True,True,False,0.531,0.436,1
CC-01269,100,True,True,False,0.728,0.26,0
CC-01270,2000,True,True,True,0.307,0.541,1
CC-01271,2000,True,True,True,0.793,0.067,1
CC-01272,2000,True,True,True,0.308,0.245,1
CC-01273,2000,True,True,True,0.406,0.191,1
CC-01274,500,True,True,False,0.713,0.281,1
CC-01275,2000,True,True,False,0.727,0.198,0
CC-01276,500,True,True,True,0.609,0.864,1
CC-01277,100,True,True,True,0.569,0.609,1
CC-01278,200,True,True,True,0.58,0.746,0
CC-01279,2000,True,True,False,0.405,0.522,1
CC-01280,100,True,False,True,0.754,0.863,0
CC-01281,2000,True,True,True,0.767,0.329,1
CC-01282,100,True,False,True,0.302,0.399,1
CC-01283,200,True,True,True,0.453,0.081,0
CC-01284,500,True,True,True,0.79,0.15,1
CC-01285,100,True,False,True,0.733,0.988,0
CC-01286,100,True,True,True,0.433,0.134,0
CC-01287,200,True,True,True,0.589,0.978,0
CC-01288,2000,True,True,True,0.489,0.512,0
CC-01289,200,True,True,False,0.554,0.197,1
CC-01290,500,False,True,True,0.554,0.3,0
CC-01291,100,False,True,True,0.566,0.598,0
CC-01292,500,True,True,True,0.635,0.298,0
CC-01293,500,False,True,True,0.444,0.658,0
CC-01294,500,False,True,True,0.337,0.302,0
CC-01295,2000,True,False,True,0.598,0.04,0
CC-01296,500,True,False,True,0.459,0.4,0
CC-01297,200,True,True,True,0.395,0.829,0
CC-01298,500,False,True,True,0.6,0.081,0
CC-01299,100,True,True,True,0.635,0.858,0
CC-01300,2000,True,False,False,0.747,0.79,0
CC-01301,200,True,True,True,0.368,0.282,0
CC-01302,100,True,True,False,0.546,0.385,0
CC-01303,2000,True,True,True,0.537,0.404,0
CC-01304,500,True,False,True,0.335,0.833,0
CC-01305,200,False,True,True,0.38,0.977,0
CC-01306,500,False,False,True,0.783,0.713,1
CC-01307,200,True,False,True,0.328,0.248,1
CC-01308,500,True,True,True,0.443,0.124,0
CC-01309,100,True,True,True,0.659,0.885,0
CC-01310,100,True,True,True,0.304,0.561,1
CC-01311,200,True,True,True,0.325,0.532,0
CC-01312,2000,True,True,True,0.474,0.79,0
CC-01313,200,True,True,False,0.709,0.182,0
CC-01314,500,True,True,False,0.407,0.881,1
CC-01315,500,True,True,True,0.751,0.82,0
CC-01316,2000,True,True,False,0.334,0.211,1
CC-01317,2000,False,False,True,0.779,0.826,0
CC-01318,2000,True,True,True,0.718,0.521,0
CC-01319,2000,True,True,True,0.348,0.496,0
CC-01320,2000,True,False,True,0.448,0.879,1
CC-01321,2000,True,True,True,0.519,0.456,0
CC-01322,200,True,True,True,0.648,0.961,0
CC-01323,500,True,True,False,0.654,0.162,0
CC-01324,100,True,False,True,0.353,0.45,1
CC-01325,200,True,True,False,0.328,0.481,1
CC-01326,2000,True,True,True,0.577,0.645,0
CC-01327,500,True,True,True,0.633,0.625,1
CC-01328,200,False,True,True,0.343,0.083,0
CC-01329,200,True,True,False,0.406,0.048,1
CC-01330,200,False,True,True,0.681,0.899,0
CC-01331,100,False,True,True,0.633,0.322,0
CC-01332,2000,False,False,True,0.344,0.248,0
CC-01333,200,False,True,True,0.375,0.624,0
CC-01334,100,True,True,True,0.362,0.968,1
CC-01335,200,True,True,True,0.394,0.72,1
CC-01336,500,True,True,True,0.501,0.494,0
CC-01337,2000,False,True,True,0.307,0.802,0
CC-01338,200,True,False,True,0.688,0.33,1
CC-01339,2000,True,True,False,0.651,0.443,0
CC-01340,100,False,False,True,0.684,0.426,0
CC-01341,500,True,False,False,0.429,0.987,1
CC-01342,500,True,True,True,0.431,0.066,1
CC-01343,500,True,True,True,0.399,0.375,0
CC-01344,500,True,True,True,0.556,0.755,0
CC-01345,2000,True,True,True,0.636,0.736,0
CC-01346,100,True,True,False,0.344,0.387,0
CC-01347,100,False,False,True,0.641,0.519,1
CC-01348,500,True,True,True,0.391,0.749,0
CC-01349,100,False,True,True,0.51,0.651,0
CC-01350,200,True,True,False,0.489,0.044,0
CC-01351,2000,True,False,False,0.301,0.085,0
CC-01352,500,False,True,True,0.328,0.627,0
CC-01353,500,True,True,True,0.651,0.775,0
CC-01354,200,True,True,True,0.631,0.474,0
CC-01355,100,True,True,True,0.496,0.792,0
CC-01356,2000,False,True,True,0.576,0.227,0
CC-01357,200,True,False,True,0.624,0.22,1
CC-01358,100,False,False,True,0.73,0.766,0
CC-01359,500,True,True,True,0.606,0.005,0
CC-01360,200,False,False,True,0.389,0.886,0
CC-01361,500,True,True,True,0.553,0.103,0
CC-01362,100,True,True,True,0.388,0.29,0
CC-01363,100,True,True,True,0.472,0.39,1
CC-01364,200,True,False,True,0.733,0.042,0
CC-01365,2000,False,True,False,0.553,0.602,0
CC-01366,200,False,True,True,0.647,0.421,0
CC-01367,200,True,True,True,0.455,0.951,1
CC-01368,200,False,True,False,0.485,0.449,0
CC-01369,200,False,True,True,0.69,0.432,0
CC-01370,500,True,True,True,0.601,0.109,0
CC-01371,500,True,True,True,0.692,0.092,0
CC-01372,2000,False,True,True,0.39,0.475,1
CC-01373,200,False,True,True,0.78,0.287,0
CC-01374,500,True,True,True,0.466,0.378,0
CC-01375,200,False,False,True,0.715,0.484,0
CC-01376,200,True,True,True,0.609,0.761,0
CC-01377,200,True,True,False,0.699,0.82,0
CC-01378,2000,False,True,True,0.777,0.452,0
CC-01379,2000,True,True,True,0.717,0.753,1
CC-01380,200,True,True,True,0.513,0.77,1
CC-01381,500,True,False,True,0.632,0.369,0
CC-01382,100,True,False,True,0.391,0.509,0
CC-01383,2000,False,True,True,0.778,0.639,0
CC-01384,2000,True,True,False,0.684,0.081,0
CC-01385,100,False,True,True,0.783,0.225,1
CC-01386,500,True,True,True,0.501,0.663,1
CC-01387,200,True,False,True,0.519,0.15,1
CC-01388,200,True,True,False,0.698,0.635,0
CC-01389,2000,True,True,True,0.726,0.378,0
CC-01390,500,True,True,False,0.751,0.953,1
CC-01391,2000,True,True,False,0.617,0.605,1
CC-01392,2000,True,True,True,0.527,0.438,1
CC-01393,2000,True,True,True,0.665,0.454,0
CC-01394,500,True,True,True,0.705,0.771,0
CC-01395,100,True,True,True,0.594,0.249,0
CC-01396,500,True,False,True,0.553,0.265,1
CC-01397,2000,True,True,False,0.617,0.922,1
CC-01398,2000,False,True,True,0.718,0.506,0
CC-01399,2000,True,True,False,0.359,0.66,0
CC-01400,2000,True,False,False,0.697,0.159,0
CC-01401,200,True,True,True,0.473,0.467,0
CC-01402,2000,True,True,True,0.76,0.114,0
CC-01403,2000,True,True,True,0.769,0.451,1
CC-01404,100,False,True,True,0.373,0.186,0
CC-01405,2000,True,True,True,0.519,0.614,1
CC-01406,500,False,True,True,0.307,0.26,1
CC-01407,200,True,False,True,0.346,0.732,0
CC-01408,500,False,True,False,0.553,0.819,0
CC-01409,500,True,True,True,0.53,0.673,1
CC-01410,2000,True,True,True,0.5,0.155,0
CC-01411,500,True,True,True,0.766,0.683,0
CC-01412,2000,False,True,True,0.724,0.797,0
CC-01413,500,False,True,True,0.522,0.695,0
CC-01414,200,True,False,True,0.554,0.845,0
CC-01415,200,True,True,True,0.548,0.019,0
CC-01416,100,True,True,False,0.789,0.182,1
CC-01417,100,True,True,True,0.475,0.672,0
CC-01418,2000,True,True,True,0.519,0.89,0
CC-01419,100,True,True,False,0.31,0.122,0
CC-01420,2000,False,True,True,0.306,0.675,0
CC-01421,2000,True,False,True,0.739,0.351,1
CC-01422,200,True,True,True,0.434,0.489,0
CC-01423,500,True,True,False,0.327,0.779,0
CC-01424,100,False,True,False,0.406,0.209,0
CC-01425,100,False,True,True,0.621,0.996,0
CC-01426,200,True,True,True,0.525,0.089,1
CC-01427,500,False,True,True,0.558,0.172,0
CC-01428,500,True,True,False,0.324,0.406,0
CC-01429,2000,False,True,True,0.451,0.936,0
CC-01430,500,False,True,True,0.374,0.793,1
CC-01431,100,True,True,False,0.429,0.348,0
CC-01432,200,True,True,True,0.626,0.736,1
CC-01433,200,True,True,True,0.655,0.746,0
CC-01434,200,True,True,True,0.691,0.241,0
CC-01435,500,True,False,True,0.471,0.183,0
CC-01436,500,True,True,True,0.637,0.212,0
CC-01437,200,True,False,True,0.756,0.635,1
CC-01438,200,True,True,False,0.651,0.513,1
CC-01439,500,False,True,False,0.738,0.146,0
CC-01440,500,False,True,True,0.308,0.523,0
CC-01441,2000,True,False,True,0.48,0.691,0
CC-01442,2000,True,False,True,0.382,0.937,0
CC-01443,200,True,True,True,0.326,0.577,1
CC-01444,200,False,True,True,0.343,0.155,0
CC-01445,500,True,False,False,0.632,0.447,1
CC-01446,500,False,True,True,0.456,0.563,0
CC-01447,2000,True,True,True,0.68,0.504,1
CC-01448,100,True,False,True,0.535,0.381,0
CC-01449,2000,True,False,True,0.756,0.807,0
CC-01450,200,True,True,True,0.481,0.193,0
CC-01451,2000,True,False,True,0.35,0.748,0
CC-01452,500,False,False,True,0.734,0.936,0
CC-01453,2000,False,False,True,0.376,0.971,0
CC-01454,2000,True,True,True,0.722,0.782,1
CC-01455,200,True,False,True,0.65,0.297,0
CC-01456,100,True,True,True,0.453,0.398,0
CC-01457,2000,True,True,True,0.621,0.986,1
CC-01458,2000,True,True,True,0.761,0.513,0
CC-01459,500,True,True,True,0.307,0.534,0
CC-01460,500,True,True,False,0.383,0.345,0
CC-01461,200,False,False,True,0.442,0.373,0
CC-01462,200,True,True,True,0.592,0.948,1
CC-01463,100,True,False,True,0.446,0.081,0
CC-01464,2000,True,False,True,0.726,0.02,0
CC-01465,100,True,False,True,0.386,0.538,0
CC-01466,2000,True,True,True,0.401,0.702,1
CC-01467,200,True,True,True,0.378,0.776,1
CC-01468,500,True,True,True,0.388,0.833,1
CC-01469,100,True,True,True,0.661,0.722,1
CC-01470,500,True,True,True,0.747,0.457,0
CC-01471,2000,True,False,False,0.778,0.224,0
CC-01472,100,True,False,True,0.619,0.559,1
CC-01473,100,False,True,True,0.507,0.674,0
CC-01474,2000,True,False,True,0.759,0.722,0
CC-01475,100,True,True,False,0.7,0.882,0
CC-01476,2000,True,False,True,0.538,0.445,1
CC-01477,2000,True,False,True,0.605,0.124,0
CC-01478,200,False,True,True,0.724,0.783,0
CC-01479,2000,True,True,True,0.36,0.997,1
CC-01480,2000,False,True,True,0.611,0.042,1
CC-01481,100,True,False,True,0.712,0.283,0
CC-01482,2000,False,False,True,0.453,0.419,0
CC-01483,200,True,True,False,0.697,0.925,1
CC-01484,200,True,True,True,0.606,0.064,1
CC-01485,200,True,True,True,0.599,0.65,0
CC-01486,500,True,True,False,0.488,0.288,0
CC-01487,200,False,False,True,0.447,0.169,0
CC-01488,200,True,True,True,0.785,0.683,0
CC-01489,500,True,True,True,0.638,0.908,1
CC-01490,100,True,True,True,0.478,0.054,0
CC-01491,2000,True,True,True,0.505,0.847,0
CC-01492,200,True,True,True,0.666,0.454,0
CC-01493,200,False,True,True,0.794,0.875,1
CC-01494,500,True,True,True,0.301,0.917,1
CC-01495,2000,True,False,False,0.758,0.268,1
CC-01496,200,True,True,True,0.739,0.593,0
CC-01497,100,True,True,False,0.643,0.633,0
CC-01498,100,False,True,False,0.428,0.888,1
CC-01499,500,True,True,False,0.508,0.84,0
CC-01500,500,True,True,False,0.48,0.416,0
CC-01501,2000,True,True,True,0.323,0.318,0
CC-01502,100,True,True,True,0.682,0.015,0
CC-01503,100,False,True,True,0.419,0.782,0
CC-01504,200,False,True,False,0.659,0.238,0
CC-01505,2000,False,True,True,0.329,0.123,0
CC-01506,100,True,True,True,0.334,0.695,0
CC-01507,200,True,True,True,0.775,0.039,0
CC-01508,100,False,True,False,0.516,0.272,0
CC-01509,500,True,True,True,0.326,0.114,1
CC-01510,100,True,True,True,0.562,0.334,1
CC-01511,2000,True,True,False,0.664,0.199,1
CC-01512,500,True,True,True,0.48,0.915,1
CC-01513,100,True,True,False,0.327,0.698,1
CC-01514,500,True,True,True,0.307,0.855,0
CC-01515,200,True,False,True,0.655,0.879,0
CC-01516,100,True,True,True,0.356,0.808,0
CC-01517,200,True,False,True,0.494,0.598,1
CC-01518,500,True,True,True,0.665,0.905,1
CC-01519,200,True,True,True,0.773,0.851,1
CC-01520,100,True,True,False,0.709,0.35,1
CC-01521,2000,True,False,True,0.787,0.456,0
CC-01522,200,True,True,True,0.739,0.378,0
CC-01523,2000,True,True,True,0.514,0.077,1
CC-01524,200,True,True,True,0.58,0.054,1
CC-01525,100,True,True,True,0.547,0.305,0
CC-01526,100,True,False,True,0.663,0.628,1
CC-01527,500,True,True,True,0.426,0.904,1
CC-01528,200,True,False,True,0.507,0.886,0
CC-01529,500,False,True,False,0.532,0.588,1
CC-01530,200,True,True,True,0.733,0.299,1
CC-01531,200,True,True,True,0.656,0.224,0
CC-01532,100,True,True,True,0.58,0.137,1
CC-01533,500,False,False,False,0.621,0.769,1
CC-01534,200,True,True,True,0.615,0.1,1
CC-01535,2000,True,True,False,0.486,0.52,0
CC-01536,500,True,True,True,0.661,0.138,1
CC-01537,100,True,True,False,0.747,0.049,0
CC-01538,500,True,True,True,0.54,0.666,1
CC-01539,2000,False,True,True,0.752,0.725,0
CC-01540,2000,False,False,False,0.412,0.109,1
CC-01541,500,True,True,False,0.515,0.095,0
CC-01542,200,True,True,True,0.77,0.743,0
CC-01543,500,True,True,True,0.568,0.021,1
CC-01544,100,True,False,True,0.729,0.466,1
CC-01545,200,True,False,True,0.775,0.526,0
CC-01546,500,False,True,True,0.402,0.067,0
CC-01547,100,True,True,False,0.358,0.22,0
CC-01548,200,True,True,True,0.522,0.2,1
CC-01549,100,True,True,False,0.721,0.127,1
CC-01550,2000,True,True,True,0.389,0.243,0
CC-01551,100,False,True,False,0.577,0.469,1
CC-01552,100,False,False,True,0.703,0.711,0
CC-01553,2000,False,True,True,0.779,0.946,0
CC-01554,500,True,True,True,0.631,0.673,0
CC-01555,500,True,True,True,0.62,0.103,1
CC-01556,500,True,True,True,0.687,0.443,0
CC-01557,200,True,False,False,0.706,0.471,1
CC-01558,200,True,True,True,0.627,0.462,0
CC-01559,100,True,False,False,0.769,0.74,0
CC-01560,2000,False,True,True,0.372,0.728,1
CC-01561,500,True,False,False,0.472,0.609,1
CC-01562,2000,True,True,True,0.431,0.069,1
CC-01563,100,True,False,True,0.587,0.602,1
CC-01564,200,True,False,True,0.399,0.4,0
CC-01565,2000,False,True,True,0.699,0.997,1
CC-01566,2000,True,True,False,0.316,0.965,1
CC-01567,100,True,True,False,0.461,0.74,0
CC-01568,500,True,True,True,0.481,0.995,1
CC-01569,100,True,True,True,0.677,0.867,1
CC-01570,500,True,True,False,0.318,0.114,1
CC-01571,2000,True,True,True,0.324,0.742,0
CC-01572,500,False,True,False,0.332,0.71,0
CC-01573,200,True,True,True,0.786,0.019,1
CC-01574,200,True,False,True,0.413,0.746,0
CC-01575,200,True,True,False,0.301,0.899,0
CC-01576,200,False,True,True,0.54,0.923,1
CC-01577,100,True,True,True,0.793,0.876,0
CC-01578,100,True,False,True,0.487,0.821,0
CC-01579,2000,False,True,True,0.61,0.85,1
CC-01580,500,True,True,False,0.744,0.487,1
CC-01581,100,True,True,True,0.516,0.545,1
CC-01582,2000,True,True,True,0.523,0.477,0
CC-01583,2000,False,True,True,0.481,0.657,0
CC-01584,200,False,True,True,0.464,0.874,0
CC-01585,200,False,True,True,0.784,0.898,0
CC-01586,500,True,True,True,0.642,0.572,1
CC-01587,200,True,True,True,0.651,0.276,1
CC-01588,200,True,True,True,0.43,0.327,1
CC-01589,2000,True,False,True,0.573,0.548,0
CC-01590,500,True,False,True,0.318,0.227,0
CC-01591,500,True,True,True,0.759,0.905,1
CC-01592,2000,True,True,True,0.717,0.579,0
CC-01593,200,True,False,True,0.704,0.542,0
CC-01594,100,True,True,True,0.364,0.584,0
CC-01595,500,True,True,True,0.458,0.281,0
CC-01596,200,True,True,True,0.564,0.414,0
CC-01597,500,True,True,False,0.388,0.767,0
CC-01598,100,False,False,True,0.458,0.019,0
CC-01599,100,False,True,True,0.661,0.654,1
CC-01600,200,False,True,True,0.606,0.477,0
CC-01601,100,True,False,True,0.405,0.37,1
CC-01602,200,False,True,True,0.416,0.402,1
CC-01603,200,True,True,True,0.421,0.896,0
CC-01604,500,True,True,False,0.734,0.982,0
CC-01605,500,True,True,True,0.375,0.737,0
CC-01606,2000,False,False,False,0.679,0.141,1
CC-01607,100,True,False,True,0.633,0.293,0
CC-01608,100,True,True,False,0.517,0.851,1
CC-01609,100,True,True,True,0.521,0.632,0
CC-01610,2000,True,False,True,0.673,0.669,0
CC-01611,200,True,True,True,0.655,0.77,1
CC-01612,500,False,True,False,0.608,0.02,1
CC-01613,500,True,True,True,0.448,0.903,0
CC-01614,500,True,True,True,0.518,0.663,1
CC-01615,2000,True,True,True,0.532,0.998,1
CC-01616,500,True,False,True,0.58,0.771,0
CC-01617,100,True,True,True,0.789,0.519,0
CC-01618,2000,True,True,True,0.468,0.982,0
CC-01619,200,False,False,True,0.601,0.777,0
CC-01620,100,True,False,False,0.61,0.641,0
CC-01621,100,False,False,True,0.595,0.698,1
CC-01622,2000,False,True,True,0.422,0.663,0
CC-01623,500,False,True,False,0.55,0.553,0
CC-01624,200,True,False,True,0.579,0.762,0
CC-01625,100,True,False,True,0.533,0.986,0
CC-01626,500,False,True,True,0.664,0.572,1
CC-01627,100,True,True,True,0.716,0.763,0
CC-01628,500,True,True,False,0.561,0.485,0
CC-01629,2000,True,True,False,0.499,0.218,0
CC-01630,100,False,True,True,0.708,0.809,0
CC-01631,500,True,False,True,0.467,0.642,0
CC-01632,100,True,True,True,0.36,0.269,0
CC-01633,2000,False,False,False,0.406,0.892,0
CC-01634,100,False,True,False,0.386,0.364,0
CC-01635,2000,True,True,True,0.448,0.43,1
CC-01636,200,True,True,False,0.7,0.422,0
CC-01637,500,True,True,True,0.675,0.083,0
CC-01638,100,True,False,True,0.335,0.642,1
CC-01639,500,False,True,True,0.732,0.719,0
CC-01640,100,True,True,True,0.785,0.652,0
CC-01641,100,True,True,True,0.628,0.121,1
CC-01642,200,True,True,True,0.403,0.419,0
CC-01643,2000,False,True,True,0.672,0.973,0
CC-01644,100,True,True,False,0.347,0.602,0
CC-01645,2000,True,True,True,0.642,0.853,1
CC-01646,2000,True,True,True,0.748,0.399,1
CC-01647,500,True,True,False,0.625,0.081,0
CC-01648,500,False,True,False,0.723,0.571,0
CC-01649,100,False,True,False,0.761,0.442,1
CC-01650,100,True,True,True,0.435,0.691,0
CC-01651,2000,True,True,True,0.657,0.71,0
CC-01652,2000,True,True,True,0.394,0.982,0
CC-01653,100,False,False,True,0.643,0.753,0
CC-01654,2000,True,True,True,0.681,0.783,0
CC-01655,100,False,True,True,0.327,0.708,1
CC-01656,200,True,True,True,0.77,0.417,1
CC-01657,2000,True,True,True,0.499,0.578,1
CC-01658,100,True,True,True,0.492,0.905,0
CC-01659,100,True,True,True,0.571,0.101,1
CC-01660,500,False,True,True,0.763,0.459,0
CC-01661,100,True,True,True,0.532,0.555,0
CC-01662,2000,True,False,True,0.461,0.613,1
CC-01663,2000,True,True,True,0.768,0.815,0
CC-01664,100,True,False,False,0.51,0.031,1
CC-01665,2000,True,False,True,0.634,0.287,0
CC-01666,2000,True,True,False,0.722,0.222,0
CC-01667,200,True,False,False,0.413,0.485,0
CC-01668,200,True,True,True,0.549,0.701,0
CC-01669,2000,True,False,True,0.738,0.48,0
CC-01670,100,True,True,True,0.359,0.099,0
CC-01671,500,True,False,True,0.326,0.626,1
CC-01672,200,False,True,True,0.32,0.01,0
CC-01673,200,True,True,True,0.525,0.586,0
CC-01674,100,True,True,False,0.479,0.678,0
CC-01675,500,True,True,True,0.301,0.15,0
CC-01676,200,True,True,True,0.701,0.825,0
CC-01677,200,True,True,True,0.782,0.542,0
CC-01678,500,True,True,True,0.657,0.477,0
CC-01679,500,False,True,True,0.434,0.652,1
CC-01680,100,False,True,True,0.671,0.04,0
CC-01681,200,False,True,True,0.438,0.355,0
CC-01682,200,True,False,True,0.691,0.781,0
CC-01683,200,True,True,True,0.339,0.481,0
CC-01684,2000,False,True,True,0.777,0.779,0
CC-01685,500,True,True,False,0.734,0.264,0
CC-01686,200,True,True,True,0.794,0.886,1
CC-01687,2000,True,True,True,0.348,0.709,0
CC-01688,2000,True,True,True,0.56,0.621,1
CC-01689,200,True,False,True,0.445,0.547,0
CC-01690,2000,True,True,True,0.748,0.83,0
CC-01691,100,False,True,True,0.467,0.783,0
CC-01692,500,True,True,True,0.455,0.726,1
CC-01693,2000,True,True,False,0.701,0.337,0
CC-01694,200,False,False,True,0.414,0.749,1
CC-01695,100,True,True,True,0.771,0.751,1
CC-01696,200,False,False,True,0.756,0.052,0
CC-01697,100,True,False,False,0.355,0.999,1
CC-01698,500,False,True,False,0.721,0.7,1
CC-01699,500,True,False,True,0.602,0.289,1
CC-01700,500,True,True,True,0.385,0.164,0
CC-01701,500,True,True,True,0.305,0.141,0
CC-01702,100,True,True,False,0.434,0.259,0
CC-01703,200,True,True,True,0.437,0.021,0
CC-01704,2000,False,True,True,0.517,0.493,0
CC-01705,500,True,True,True,0.358,0.36,1
CC-01706,100,True,False,True,0.703,0.837,1
CC-01707,2000,True,False,True,0.494,0.824,0
CC-01708,500,True,True,False,0.589,0.077,1
CC-01709,2000,True,True,True,0.681,0.315,0
CC-01710,500,True,True,True,0.591,0.892,0
CC-01711,200,True,True,True,0.775,0.919,1
CC-01712,200,True,True,True,0.44,0.927,0
CC-01713,200,False,True,True,0.765,0.541,1
CC-01714,500,True,True,True,0.607,0.878,0
CC-01715,100,True,True,True,0.739,0.434,0
CC-01716,500,True,True,False,0.652,0.569,1
CC-01717,500,True,False,True,0.392,0.376,1
CC-01718,200,True,False,True,0.465,0.022,1
CC-01719,200,True,True,True,0.47,0.52,1
CC-01720,500,True,True,True,0.38,0.051,0
CC-01721,2000,False,True,True,0.31,0.263,1
CC-01722,200,True,True,False,0.764,0.426,0
CC-01723,2000,False,False,True,0.789,0.698,0
